GEOID,Year,prevalence,prevalence_upper,prevalence_lower,tenure,hh_size,total_by_Tenure,count_value,count_upper,count_lower,county_total_by_tenure_size,distribution,distribution_upper,distribution_lower
Covington/Maple Valley,2014,0.07899829221144603,0.0890498827782197,0.06961168754234658,Owner Occupied,4,17409.97242399754,1375.358088944175,1550.3560035290184,1211.937560500187,28694.10788466876,0.04793172502425238,0.05403046540984717,0.04223646071769752
Delridge,2014,0.05715267429203475,0.06462415320664212,0.05021619223735494,Owner Occupied,4,6470.99570773347,369.8347100292459,418.18261801609134,324.94876442664264,28694.10788466876,0.012888872918291645,0.01457381493430315,0.011324581538925018
Des Moines/Normandy Park,2014,0.05834976162517261,0.06596798024240814,0.05127599021804144,Owner Occupied,4,8319.806441343866,485.45872261999017,548.8408269432322,426.60631370234626,28694.10788466876,0.016918411423390876,0.019127300599454337,0.014867383764535216
Downtown,2014,0.00315717945192118,0.00359952818427568,0.002753553714139,Owner Occupied,4,4443.281280405166,14.028236357601223,15.993716199482927,12.234813672623936,28694.10788466876,4.888890922828272e-4,5.573867730534448e-4,4.263876654329089e-4
East Federal Way,2014,0.07935343041745078,0.08944506569619655,0.069928664978397,Owner Occupied,4,9362.473534068708,742.9443921209457,837.427060333677,654.7052751329993,28694.10788466876,0.025891879793129947,0.029184634828152773,0.022816714768219292
Fairwood,2014,0.07455765455623989,0.08410405850026333,0.06565455204149416,Owner Occupied,4,6553.692010404152,488.62790497970207,551.1920962357392,430.2797131610039,28694.10788466876,0.01702885857067456,0.019209243181602477,0.014995403059417017
Fed Way-Central/Military Rd,2014,0.07538841020370289,0.08502980261854477,0.06639466100724148,Owner Occupied,4,11321.090892679586,853.4790441707336,962.63012403115,751.65999205163,28694.10788466876,0.02974405224937301,0.03354800671623189,0.026195621591471097
Fed Way-Dash Point/Woodmont,2014,0.06785747498902561,0.0766148568655047,0.05970571014345839,Owner Occupied,4,7847.953332414559,532.5422969693611,601.269821250102,468.567626884532,28694.10788466876,0.01855929095652066,0.020954469944380466,0.016329750650128674
Fremont/Greenlake,2014,0.03908375242552146,0.04430171150174353,0.03426204424065669,Owner Occupied,4,10601.087087408821,414.33026316567873,469.6463017512442,363.2149147878554,28694.10788466876,0.014439558979530257,0.016367342857945267,0.012658170668617331
Issaquah,2014,0.05805059279695569,0.06563217976017653,0.05101066323631464,Owner Occupied,4,4987.379299576125,289.5203248436597,327.33257472196357,254.40952588244448,28694.10788466876,0.010089887652452516,0.011407658186747709,0.008866263656113711
Kenmore/LFP,2014,0.06330744222485765,0.07151940818253257,0.05567044182983149,Owner Occupied,4,10552.437655623708,668.0478372148102,754.7040960132789,587.458866670323,28694.10788466876,0.02328170786490099,0.026301709711508987,0.020473153200354484
Kent-East,2014,0.08270823513964701,0.09318675877353604,0.07291346888351122,Owner Occupied,4,7392.690292641898,611.436367038412,688.9008469878821,539.0266936179804,28694.10788466876,0.021308777728723253,0.024008442770090836,0.01878527451644461
Kent-SE,2014,0.07637603437574098,0.08612586369065924,0.06727743002546505,Owner Occupied,4,8830.934449938555,674.4717531184223,760.5718566965548,594.1225745152097,28694.10788466876,0.023505583649066575,0.026506203285829557,0.020705385820085
Kent-West,2014,0.05689329572102259,0.0643328079796695,0.04998754614573581,Owner Occupied,4,5018.425918969246,285.51478986196184,322.849431005245,250.85879720343183,28694.10788466876,0.009950293314904284,0.011251419012672743,0.008742519482108224
Kirkland,2014,0.04788437230616742,0.05421373530852591,0.04202310987353169,Owner Occupied,4,13108.095468272324,627.6729236275379,710.6388181158038,550.8429360959507,28694.10788466876,0.02187462757686581,0.024766018897402195,0.01919707482490737
Kirkland North,2014,0.0648609524363644,0.07325512869092632,0.05705095205322545,Owner Occupied,4,8966.74315959737,581.5915015837409,656.8599240947887,511.5612340717768,28694.10788466876,0.02026867341272125,0.022891805060987744,0.01782809335379629
Mercer Isle/Pt Cities,2014,0.0716535370609756,0.08084567009739181,0.06308372434695672,Owner Occupied,4,9291.64878683986,665.7795007053988,751.1895724816861,586.1518107977405,28694.10788466876,0.023202655520129425,0.026179227299937984,0.020427601832183846
NE Seattle,2014,0.0520663618561739,0.0589105833256815,0.04571956096365965,Owner Occupied,4,14523.658345450556,756.1940508896686,855.5971851533944,664.015283140191,28694.10788466876,0.026353635175871856,0.029817870225912802,0.023141171902227836
Newcastle/Four Creeks,2014,0.06682579250665865,0.0754575437804062,0.05879169891877588,Owner Occupied,4,11963.029852432712,799.4389506696317,902.7008488362477,703.3268492405518,28694.10788466876,0.027860735516951594,0.03145944987955385,0.024511194147155864
North Highline,2014,0.06547153932729932,0.07393856921365427,0.05759164160666032,Owner Occupied,4,2866.327474147332,187.66287194855556,211.93215233624133,165.07650461841706,28694.10788466876,0.006540118713668868,0.007385911880866542,0.005752975672981885
North Seattle,2014,0.04327191235333257,0.04902909545044062,0.03794804758999395,Owner Occupied,4,9588.630660114393,414.91838551294745,470.12188787377,363.8698126128961,28694.10788466876,0.014460055255268557,0.016383917205697682,0.012680994093819222
NW Seattle,2014,0.03935474942352883,0.04461489095931254,0.03449562403734767,Owner Occupied,4,10554.096327893916,415.3538163760509,470.869856843068,364.0701389809801,28694.10788466876,0.014475230177759738,0.01640998419381609,0.012687975539936634
QA/Magnolia,2014,0.03385481850854583,0.0384001957655414,0.02966144597884792,Owner Occupied,4,13651.12545558775,462.1563747363133,524.2058899145351,404.91212025139174,28694.10788466876,0.016106316202402066,0.018268764166549253,0.014111333305041903
Redmond,2014,0.06171441956878423,0.06973277311241212,0.05426061251760429,Owner Occupied,4,10618.790972043786,655.3325213619283,740.4777415816594,576.1821023395025,28694.10788466876,0.02283857452533215,0.02580591613295272,0.02008015389972644
Renton-East,2014,0.06291681773933643,0.07107880985864529,0.05532835512314379,Owner Occupied,4,9778.463777505589,615.2298232600223,695.0415675509701,541.0263164406273,28694.10788466876,0.021440981045057653,0.024222449094586776,0.01885496209239867
Renton-North,2014,0.05110606998326193,0.05783587253754309,0.04487032357893395,Owner Occupied,4,2227.8737214453386,113.85787032205566,128.85102058325438,99.9654147742561,28694.10788466876,0.003967987810587756,0.004490504500127686,0.0034838307284565397
Renton-South,2014,0.06309102786392669,0.07127709554813191,0.05547965060038411,Owner Occupied,4,11216.908448831653,707.6862834923525,799.5086552620219,622.3101615576766,28694.10788466876,0.02466312200179845,0.027863164747115164,0.021687733386204226
Sammamish,2014,0.08901450095918048,0.10019203461910628,0.07854494911410331,Owner Occupied,4,11470.242161165716,1021.017881857118,1149.2268997010478,900.9295868752035,28694.10788466876,0.035582841117100805,0.04005097159041069,0.031397720761918844
SE Seattle,2014,0.06710621332591905,0.07577276769620549,0.05903609181692546,Owner Occupied,4,8734.15392123249,586.1159962596398,661.8110160964517,515.6303128370407,28694.10788466876,0.020426353682624895,0.02306435240142304,0.01796990221510046
SeaTac/Tukwila,2014,0.06286346344571282,0.07101583806355104,0.05528129558185362,Owner Occupied,4,8172.3106487924715,513.7397517373752,580.3634896396799,451.77592056262654,28694.10788466876,0.017904015479493822,0.020225876753943887,0.01574455363374479
Shoreline,2014,0.05858620273951909,0.06623712756873038,0.05148106456458453,Owner Occupied,4,13641.946316108682,799.2298326371788,903.6033384258621,702.3019190861871,28694.10788466876,0.02785344767816276,0.03149090196697339,0.024475474961932045
Snoqualmie/North Bend/Skykomish,2014,0.07954032708505188,0.08964318310769022,0.07010157036385632,Owner Occupied,4,13578.835281395579,1080.0649997162468,1217.2500175193081,951.8976769379669,28694.10788466876,0.037640654452732604,0.04242160175921287,0.03317397706748587
Vashon Island,2014,0.04736785929222259,0.05363792573385755,0.04156428332503326,Owner Occupied,4,3796,179.80839387327697,203.60956608572326,157.77801950182624,28694.10788466876,0.006266387322302795,0.007095866750905739,0.005498620836583907
West Seattle,2014,0.03885604684369474,0.04405002424705421,0.03405876489729343,Owner Occupied,4,15905.91407847079,618.0409425248447,700.6559008281993,541.7357880751864,28694.10788466876,0.02153894956445269,0.02441811063248142,0.018879687434528516
Auburn-North,2015,0.07048848719756576,0.08655977125235995,0.05700435181459831,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2015,0.0674766229056557,0.08292799059459857,0.05453256334581895,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2015,0.0408634996352318,0.05055048532289068,0.03284548778165162,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2015,0.07608287425822582,0.09330980708464552,0.06161235687106861,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2015,0.09009628232094456,0.11010442847504912,0.07315629109674625,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2015,0.0478695212708394,0.05911644467496236,0.03853204500845413,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2015,0.06282079878551133,0.07729064293996261,0.05072389290212512,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2015,0.07700527668207326,0.09440941943818582,0.06236417557360036,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2015,0.04967224829786536,0.06131327578294988,0.03999671482806839,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2015,0.07370163682902113,0.09043718059160286,0.0596412030390251,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2015,0.06613919506614589,0.08130767665690525,0.05343545885607888,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2015,0.05749352135858233,0.07083237250643383,0.04636966709386561,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2015,0.03736717944323997,0.04626881759144494,0.03001672147881553,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2015,0.04505322381038171,0.05568011412660075,0.03624631099253687,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2015,0.07945469658922767,0.09735711804842358,0.0643744188565882,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2015,0.05749087799573674,0.07082881661228879,0.04636568517852805,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2015,0.05869445469255805,0.07228975209465537,0.04735030338668124,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2015,0.00317692935540709,0.00396852825153556,0.00253379740946336,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2015,0.07981181217697653,0.09778304737465644,0.06467320169140249,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2015,0.07499052819129802,0.09199248331272912,0.06069798662066335,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2015,0.07582585620319425,0.0929906889387192,0.06138974395405709,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2015,0.06825433549214457,0.08386590374226059,0.05517238390979651,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2015,0.03931934059559995,0.04865841502021571,0.03159426543786791,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2015,0.05839363248107784,0.071920578399787,0.04710418521605423,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2015,0.06367950387233118,0.07833048857074307,0.05142419214270644,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2015,0.0831841637543161,0.1018354250039486,0.06744782553698275,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2015,0.076818501662902,0.09418741886914796,0.06220420878359916,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2015,0.05722988833230747,0.07050815356370493,0.04615416579516119,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2015,0.04817035315171003,0.05948070153279115,0.03877524128977446,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2015,0.06524146780521686,0.08022172090490086,0.05270268636304986,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2015,0.07207083104017084,0.08846899925224033,0.05830363757415328,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2015,0.05237591248134751,0.06460799236998488,0.04219849645156806,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2015,0.06721702809315228,0.08260936951829148,0.05432340037687881,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2015,0.06585532120907736,0.08096486432850475,0.05320504774233622,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2015,0.04353168195986594,0.05381704556174185,0.03500683075145588,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2015,0.03959197293823185,0.04899469697786313,0.03181385587539716,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2015,0.03406000155109396,0.04220821476046517,0.02734255234182807,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2015,0.06207761768067688,0.07638962849885222,0.05011353358324755,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2015,0.06328657949863799,0.07785456356388208,0.05110625711513503,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2015,0.05141019844500488,0.06343424585770382,0.04141146313834062,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2015,0.06346192310817024,0.07806829190955622,0.05124731661260479,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2015,0.08952304052934483,0.10941735842598908,0.07268654641720369,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2015,0.0674990581351339,0.08294810317065512,0.05455192686293577,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2015,0.06323305245135966,0.07778677532110295,0.05106076821005077,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2015,0.05893222389337193,0.07257939554379837,0.0475424209430325,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2015,0.0799996042140951,0.09800388684571004,0.06482620246526365,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2015,0.04765101657390908,0.05885116193716404,0.03835415425863912,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2015,0.03909027732437518,0.04837929474011755,0.03140660819272831,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2016,0.07018544333527013,0.0858595921363057,0.05685716879289241,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2016,0.06718559227436989,0.08225229556427753,0.05439288847295244,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2016,0.04068224818881905,0.05012479320747611,0.03275885707978382,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2016,0.07575772521991506,0.09255799676073788,0.0614561584619675,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2016,0.08971707283604366,0.1092351201824874,0.07297169315103336,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2016,0.04765873746569604,0.05862253861870536,0.03843142647578464,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2016,0.06254850357058152,0.07665906164475494,0.05059198803816662,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2016,0.07667652376495952,0.09365275136066264,0.06220379012865251,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2016,0.04945394189883093,0.06080215503013715,0.03989247296131327,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2016,0.07338586911182411,0.08970674457880685,0.05948907899523573,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2016,0.06585353961709114,0.08064451704333819,0.05329809637755134,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2016,0.05724291750134736,0.07024773542301979,0.04624983392835844,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2016,0.0372008349550637,0.04587795475379284,0.02993694542841572,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2016,0.04485425571135103,0.05521343655321057,0.03615126613263499,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2016,0.0791163806278848,0.09657688345455516,0.06421098982382638,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2016,0.05724027480400331,0.07024348516682061,0.04624630453703204,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2016,0.05843892944197806,0.07169469679852439,0.04722756477378805,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2016,0.00316228796731569,0.00393342679506034,0.00252692032239429,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2016,0.0794721063079979,0.09700266920356504,0.06450709111081265,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2016,0.07466968340633157,0.09124999115993472,0.06054378214145439,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2016,0.07550172777361253,0.09224500960654826,0.06123116340787615,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2016,0.06796019427410933,0.08318408669434563,0.05503071780122044,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2016,0.03914465914737818,0.04824773172853866,0.03151088767665619,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2016,0.05813933815960055,0.07132927949882112,0.04698138281305484,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2016,0.06340373645878755,0.07768983069143424,0.05129151206983875,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2016,0.08283139713075587,0.10102343081543116,0.06727708709496387,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2016,0.07649048014492202,0.09343043710210724,0.06204548657227098,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2016,0.05698035523929114,0.06992670831460798,0.04603436634958227,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2016,0.04795831363557098,0.05898426466181241,0.03867380636731667,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2016,0.06495940551798192,0.07956605756313624,0.05256748355699603,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2016,0.07176150892191552,0.0877531534678891,0.05815435829726455,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2016,0.05214637217411104,0.06407149135546948,0.04208861490310844,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2016,0.0669270363440939,0.08193799951866927,0.05418293769454053,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2016,0.06557079053244874,0.08030319990124726,0.05306896189379954,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2016,0.04333913127099943,0.05336506494478751,0.03491499706278903,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2016,0.03941613074352031,0.04858156806854803,0.03172979346739378,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2016,0.0339078591987854,0.04184968743109576,0.02727001745898909,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2016,0.06180833115804515,0.07576281648555885,0.04998452952173599,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2016,0.06301239776220802,0.07721760483700196,0.05097438801823763,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2016,0.05118466195734787,0.06290553249792398,0.04130458926039617,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2016,0.06318703321950726,0.07742898417697336,0.05111559116927739,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2016,0.08914600536742504,0.10855410667376247,0.07250228771751319,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2016,0.06720793898104424,0.08227467834795375,0.05441046544830907,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2016,0.06295910320309576,0.07715038552146042,0.05092888465586125,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2016,0.05867572618642514,0.07198212685185426,0.04741917164188678,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2016,0.0796591702207143,0.0972206833544482,0.06466054659348457,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2016,0.04744114765950905,0.05835961559021576,0.03825386594173471,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2016,0.03891657454372354,0.04796999593738105,0.03132434616110918,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2017,0.0705520064999972,0.0866934692917591,0.05722171647862605,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2017,0.06753762451805757,0.08305652033676596,0.05474117723924943,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2017,0.04090150929748216,0.0506311108493033,0.03297442166004605,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2017,0.07615102981651485,0.09345480837712147,0.06184661362459664,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2017,0.09017575620588993,0.11026953243353524,0.07343067913184816,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2017,0.04791371816462807,0.05921004083427267,0.03868237328415781,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2017,0.06287787599636209,0.07741084870875892,0.05091907172791996,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2017,0.0770741793152126,0.094554176073858,0.06260099852883588,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2017,0.04971801412227363,0.06141005365934646,0.04015237375619691,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2017,0.07376782276101056,0.09057664313858686,0.05986782845643623,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2017,0.06619909156969188,0.0814334412786957,0.05364013492116497,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2017,0.05754606781801948,0.07094360422476806,0.046548677611658,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2017,0.03740205333760932,0.04634326676448845,0.03013517882294861,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2017,0.04509494280640444,0.05576896902350042,0.03638820424837256,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2017,0.0795256207367775,0.09750626261135174,0.06461777336526575,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2017,0.05754341059105993,0.0709398045997005,0.04654460616507305,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2017,0.05874801662778197,0.07240299161451177,0.04753294248032268,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2017,0.00318000102897076,0.0039752460514940104,0.00254403559834461,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2017,0.0798830092621824,0.09793290985297771,0.06491769165645407,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2017,0.07505779356275011,0.09213392863762004,0.0609284701738642,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2017,0.07589381321576187,0.0931333900982182,0.06162264783166746,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2017,0.06831598959290242,0.0839963210119159,0.05538304771107501,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2017,0.03935596235591238,0.04873612965063173,0.03171847827752862,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2017,0.05844695397569324,0.07203298703024891,0.04728585475251613,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2017,0.06373732222692104,0.07845212640466351,0.05162171864050273,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2017,0.08325811219438939,0.10199074658333768,0.06770192617445929,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2017,0.0768872526709934,0.09433168116850962,0.06244016992302333,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2017,0.05728219710737873,0.07061877925673839,0.04633221084234126,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2017,0.04821480385157027,0.05957469975070288,0.03892631286451146,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2017,0.06530058946557517,0.08034604570842752,0.05290495131635249,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2017,0.07213566459521834,0.08860459890472966,0.05852634133545618,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2017,0.05242404260580236,0.06470961591641203,0.04236250907491255,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2017,0.06727781215719085,0.08273770565120382,0.05453124278349192,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2017,0.06591496070441075,0.0810904805561544,0.0534089444846055,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2017,0.04357205894016263,0.05390294356826982,0.03514356129931931,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2017,0.03962883854420811,0.04907315845807491,0.0319386975713305,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2017,0.03409189549762457,0.04227651223327212,0.02745076028894802,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2017,0.06213406505287459,0.07650836319604949,0.05030630761242954,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2017,0.0633440512239066,0.07797624805880823,0.05130240856421363,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2017,0.05145748954215918,0.06353497132300893,0.04157203465887447,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2017,0.06351955692576221,0.07819035813054724,0.05144386469123101,Owner Occupied,4,NA,NA,NA,NA,NA,NA,NA,NA
