FID_HRA_20,GEOID,Year,short_label,tenure,value,moe,SE,CoV
19,Fairwood,2000,1,Renter,524.572135,0,0,0
19,Fairwood,2000,2,Owner,2035.767049,0,0,0
19,Fairwood,2000,2,Renter,542.9881238,0,0,0
19,Fairwood,2000,3,Owner,1083.07409,0,0,0
19,Fairwood,2000,3,Renter,276.88349,0,0,0
19,Fairwood,2000,4,Owner,1179.08728,0,0,0
19,Fairwood,2000,4,Renter,213.5856486,0,0,0
19,Fairwood,2000,5,Owner,436.7310254,0,0,0
19,Fairwood,2000,5,Renter,96.58638398,0,0,0
19,Fairwood,2000,6,Owner,157.3871413,0,0,0
19,Fairwood,2000,6,Renter,29.66017889,0,0,0
19,Fairwood,2000,7,Owner,87.17902695,0,0,0
19,Fairwood,2000,7,Renter,20.79137263,0,0,0
19,Fairwood,2000,NA,Owner,7498.012481,0,0,0
19,Fairwood,2009,0,Total,8653.859914,547.1841648,332.6643513,0.038441153
19,Fairwood,2009,1,Owner,1214.712135,443.3249121,269.5224091,0.221881713
19,Fairwood,2009,1,Renter,442.2330132,426.9433202,259.5631083,0.58693743
19,Fairwood,2009,2,Owner,2438.919123,595.2173227,361.8664378,0.148371643
19,Fairwood,2009,2,Renter,489.0466995,353.3834332,214.8418725,0.439307479
19,Fairwood,2009,3,Owner,1257.778799,547.3699358,332.777292,0.264575371
19,Fairwood,2009,3,Renter,332.5766397,458.1829144,278.555433,0.837567645
19,Fairwood,2009,4,Owner,1424.381134,579.9715752,352.5976815,0.247544476
19,Fairwood,2009,4,Renter,275.3472303,521.7203036,317.1834229,1.151939762
19,Fairwood,2009,5,Owner,517.1323869,343.9469872,209.1049207,0.404354718
19,Fairwood,2009,5,Renter,119.0277776,580.4470682,352.8867607,2.964742918
19,Fairwood,2009,6,Owner,58.74749935,321.0141205,195.1627277,3.32206017
19,Fairwood,2009,6,Renter,13.04946079,712.8623608,433.3895425,33.21129887
19,Fairwood,2009,7,Owner,61.87880954,406.627904,247.2122123,3.995102913
19,Fairwood,2009,7,Renter,9.02920682,633.5827508,385.190962,42.66055365
19,Fairwood,2009,NA,Owner,8653.859914,1184.422643,720.0778378,0.083208862
20,Fed Way-Central/Military Rd,2000,0,Total,21267.84863,0,0,0
20,Fed Way-Central/Military Rd,2000,1,Owner,2324.968869,0,0,0
20,Fed Way-Central/Military Rd,2000,1,Renter,3355.228026,0,0,0
20,Fed Way-Central/Military Rd,2000,2,Owner,3751.852027,0,0,0
20,Fed Way-Central/Military Rd,2000,2,Renter,2787.168057,0,0,0
20,Fed Way-Central/Military Rd,2000,3,Owner,1980.65888,0,0,0
20,Fed Way-Central/Military Rd,2000,3,Renter,1651.836628,0,0,0
20,Fed Way-Central/Military Rd,2000,4,Owner,2034.859974,0,0,0
20,Fed Way-Central/Military Rd,2000,4,Renter,1136.786458,0,0,0
20,Fed Way-Central/Military Rd,2000,5,Owner,891.675642,0,0,0
20,Fed Way-Central/Military Rd,2000,5,Renter,516.7095988,0,0,0
20,Fed Way-Central/Military Rd,2000,6,Owner,342.3507656,0,0,0
20,Fed Way-Central/Military Rd,2000,6,Renter,161.3564914,0,0,0
20,Fed Way-Central/Military Rd,2000,7,Owner,223.895039,0,0,0
20,Fed Way-Central/Military Rd,2000,7,Renter,108.5021782,0,0,0
20,Fed Way-Central/Military Rd,2000,NA,Owner,21267.84863,0,0,0
20,Fed Way-Central/Military Rd,2009,0,Total,21165.82094,1317.557305,801.0179649,0.037844881
20,Fed Way-Central/Military Rd,2009,1,Owner,2850.545113,1214.136642,738.1426663,0.258947898
20,Fed Way-Central/Military Rd,2009,1,Renter,3215.837324,1256.100484,763.6548708,0.237466885
20,Fed Way-Central/Military Rd,2009,2,Owner,3902.673322,1251.298497,760.73547,0.194926761
20,Fed Way-Central/Military Rd,2009,2,Renter,2622.008167,1300.132078,790.4241789,0.301457558
20,Fed Way-Central/Military Rd,2009,3,Owner,1860.633378,953.8940681,579.9264156,0.31168226
20,Fed Way-Central/Military Rd,2009,3,Renter,1368.155341,1027.932033,624.9383022,0.456774376
20,Fed Way-Central/Military Rd,2009,4,Owner,2081.025581,1029.162835,625.6865768,0.300662607
20,Fed Way-Central/Military Rd,2009,4,Renter,1160.155469,915.5196164,556.5964055,0.479760188
20,Fed Way-Central/Military Rd,2009,5,Owner,682.8795321,571.5197888,347.4593602,0.508815016
20,Fed Way-Central/Military Rd,2009,5,Renter,442.6267117,869.9379257,528.8847053,1.194877515
20,Fed Way-Central/Military Rd,2009,6,Owner,441.2840507,647.5168196,393.6622742,0.892083622
20,Fed Way-Central/Military Rd,2009,6,Renter,252.3592592,712.4874914,433.1616381,1.716448366
20,Fed Way-Central/Military Rd,2009,7,Owner,199.7798453,562.4409751,341.9398333,1.711583232
20,Fed Way-Central/Military Rd,2009,7,Renter,85.85784686,1190.046212,723.496725,8.426681444
20,Fed Way-Central/Military Rd,2009,NA,Owner,21165.82094,3526.611822,2144.027751,0.101296697
21,Fed Way-Dash Point/Woodmont,2000,0,Total,11531.1811,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,1,Owner,1065.326664,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,1,Renter,1244.71869,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,2,Owner,2813.860972,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,2,Renter,1217.509724,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,3,Owner,1275.798763,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,3,Renter,734.1046083,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,4,Owner,1282.636846,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,4,Renter,542.03557,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,5,Owner,557.5595283,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,5,Renter,279.2019536,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,6,Owner,179.6940155,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,6,Renter,131.5649645,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,7,Owner,88.19944434,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,7,Renter,118.969359,0,0,0
21,Fed Way-Dash Point/Woodmont,2000,NA,Owner,11531.1811,0,0,0
21,Fed Way-Dash Point/Woodmont,2009,0,Total,11400.41166,570.3298383,346.7359217,0.030414333
21,Fed Way-Dash Point/Woodmont,2009,1,Owner,1407.764892,643.6541706,391.3139504,0.277968255
21,Fed Way-Dash Point/Woodmont,2009,1,Renter,1067.834629,565.6965237,343.9190664,0.322071468
21,Fed Way-Dash Point/Woodmont,2009,2,Owner,3123.099012,735.8349025,447.3558562,0.14324101
21,Fed Way-Dash Point/Woodmont,2009,2,Renter,1015.886452,557.1459462,338.7206844,0.333423764
21,Fed Way-Dash Point/Woodmont,2009,3,Owner,1432.08721,626.6314979,380.9649002,0.266020741
21,Fed Way-Dash Point/Woodmont,2009,3,Renter,835.3858599,498.0838416,302.8134743,0.362483361
21,Fed Way-Dash Point/Woodmont,2009,4,Owner,1067.398381,539.2757678,327.8563873,0.30715466
21,Fed Way-Dash Point/Woodmont,2009,4,Renter,494.3622487,382.2721025,232.4049364,0.470110606
21,Fed Way-Dash Point/Woodmont,2009,5,Owner,437.0780982,353.8701639,215.1377837,0.492218175
21,Fed Way-Dash Point/Woodmont,2009,5,Renter,173.6722445,341.1693282,207.4162239,1.194296904
21,Fed Way-Dash Point/Woodmont,2009,6,Owner,136.5018023,170.8735614,103.883749,0.761043058
21,Fed Way-Dash Point/Woodmont,2009,6,Renter,44.20982306,490.6599537,298.300071,6.747370841
21,Fed Way-Dash Point/Woodmont,2009,7,Owner,110.3663122,157.3582465,95.66702099,0.866813605
21,Fed Way-Dash Point/Woodmont,2009,7,Renter,54.76469122,405.9680415,246.8110444,4.50675497
21,Fed Way-Dash Point/Woodmont,2009,NA,Owner,11400.41166,1591.638599,967.6475601,0.0848783
22,Fremont/Greenlake,2000,0,Total,22964.73674,0,0,0
22,Fremont/Greenlake,2000,1,Owner,2995.229235,0,0,0
22,Fremont/Greenlake,2000,1,Renter,6581.476502,0,0,0
22,Fremont/Greenlake,2000,2,Owner,3667.088387,0,0,0
22,Fremont/Greenlake,2000,2,Renter,4427.869552,0,0,0
22,Fremont/Greenlake,2000,3,Owner,1520.727087,0,0,0
22,Fremont/Greenlake,2000,3,Renter,1400.822643,0,0,0
22,Fremont/Greenlake,2000,4,Owner,1050.080446,0,0,0
22,Fremont/Greenlake,2000,4,Renter,576.0730927,0,0,0
22,Fremont/Greenlake,2000,5,Owner,283.5529558,0,0,0
22,Fremont/Greenlake,2000,5,Renter,231.869638,0,0,0
22,Fremont/Greenlake,2000,6,Owner,50.87813256,0,0,0
22,Fremont/Greenlake,2000,6,Renter,88.42261523,0,0,0
22,Fremont/Greenlake,2000,7,Owner,32.74138754,0,0,0
22,Fremont/Greenlake,2000,7,Renter,57.90506468,0,0,0
22,Fremont/Greenlake,2000,NA,Owner,22964.73674,0,0,0
22,Fremont/Greenlake,2009,0,Total,24328.28261,1650.688693,1003.547468,0.041250239
22,Fremont/Greenlake,2009,1,Owner,3569.432987,1358.514357,825.9180846,0.231386354
22,Fremont/Greenlake,2009,1,Renter,7239.104512,1988.719892,1209.055845,0.167017321
22,Fremont/Greenlake,2009,2,Owner,4138.171602,1346.314058,818.5008292,0.197792868
22,Fremont/Greenlake,2009,2,Renter,4106.810207,1605.046644,975.7990725,0.237605106
22,Fremont/Greenlake,2009,3,Owner,1657.37128,960.0676356,583.6796782,0.352171952
22,Fremont/Greenlake,2009,3,Renter,1227.78057,902.7295462,548.820595,0.447002183
22,Fremont/Greenlake,2009,4,Owner,1271.177789,809.0373086,491.8597591,0.386932311
22,Fremont/Greenlake,2009,4,Renter,506.7263475,660.2094051,401.3788183,0.792101734
22,Fremont/Greenlake,2009,5,Owner,224.9809143,595.8052042,362.2238444,1.610020323
22,Fremont/Greenlake,2009,5,Renter,290.5189023,852.5860361,518.3355055,1.784171361
22,Fremont/Greenlake,2009,6,Owner,19.53350935,1343.687339,816.9038979,41.82064181
22,Fremont/Greenlake,2009,6,Renter,54.79417654,1272.044654,773.3482376,14.11369394
22,Fremont/Greenlake,2009,7,Owner,0.071967271,1596.450883,970.5732209,13486.31413
22,Fremont/Greenlake,2009,7,Renter,21.80784812,1471.856611,894.8252825,41.03225947
22,Fremont/Greenlake,2009,NA,Owner,24328.28261,3904.392614,2373.702164,0.097569656
23,Issaquah,2000,0,Total,5751.00994,0,0,0
23,Issaquah,2000,1,Owner,917.3173774,0,0,0
23,Issaquah,2000,1,Renter,795.746423,0,0,0
23,Issaquah,2000,2,Owner,1403.620355,0,0,0
23,Issaquah,2000,2,Renter,601.7717711,0,0,0
23,Issaquah,2000,3,Owner,597.511226,0,0,0
23,Issaquah,2000,3,Renter,233.5576688,0,0,0
23,Issaquah,2000,4,Owner,662.135736,0,0,0
23,Issaquah,2000,4,Renter,142.2615136,0,0,0
23,Issaquah,2000,5,Owner,235.4436319,0,0,0
23,Issaquah,2000,5,Renter,53.52363665,0,0,0
23,Issaquah,2000,6,Owner,60.22009617,0,0,0
23,Issaquah,2000,6,Renter,16.46054628,0,0,0
23,Issaquah,2000,7,Owner,18.80300661,0,0,0
23,Issaquah,2000,7,Renter,12.63695208,0,0,0
23,Issaquah,2000,NA,Owner,5751.00994,0,0,0
23,Issaquah,2009,0,Total,6967.745837,425.156477,258.4767848,0.037096184
23,Issaquah,2009,1,Owner,1220.935389,383.9721873,233.4385146,0.191196452
23,Issaquah,2009,1,Renter,1038.747377,361.8778538,220.0061135,0.211799441
23,Issaquah,2009,2,Owner,1668.181048,390.6686714,237.5096878,0.142376445
23,Issaquah,2009,2,Renter,640.4019573,323.9248123,196.9323026,0.307513586
23,Issaquah,2009,3,Owner,663.8342433,285.6550625,173.6659468,0.261610407
23,Issaquah,2009,3,Renter,290.2925798,217.2271461,132.0647275,0.454936628
23,Issaquah,2009,4,Owner,857.8327929,308.8292176,187.7548327,0.21887113
23,Issaquah,2009,4,Renter,191.2861553,187.5435578,114.0183872,0.59606189
23,Issaquah,2009,5,Owner,237.5243956,155.0599089,94.26973094,0.396884416
23,Issaquah,2009,5,Renter,42.18082965,187.0654105,113.7276943,2.69619387
23,Issaquah,2009,6,Owner,49.45106637,206.910815,125.7928435,2.543784245
23,Issaquah,2009,6,Renter,37.72877041,226.0963743,137.4568354,3.643289563
23,Issaquah,2009,7,Owner,26.35974219,153.3984407,93.25963003,3.537956835
23,Issaquah,2009,7,Renter,2.989489713,391.9033695,238.260331,79.69933126
23,Issaquah,2009,NA,Owner,6967.745837,1021.433228,620.9873091,0.089123129
24,Kenmore/LFP,2000,0,Total,12934.33025,0,0,0
24,Kenmore/LFP,2000,1,Owner,1670.593114,0,0,0
24,Kenmore/LFP,2000,1,Renter,1291.745502,0,0,0
24,Kenmore/LFP,2000,2,Owner,3483.400813,0,0,0
24,Kenmore/LFP,2000,2,Renter,1106.17179,0,0,0
24,Kenmore/LFP,2000,3,Owner,1790.390106,0,0,0
24,Kenmore/LFP,2000,3,Renter,508.3474997,0,0,0
24,Kenmore/LFP,2000,4,Owner,1736.316777,0,0,0
24,Kenmore/LFP,2000,4,Renter,339.2230652,0,0,0
24,Kenmore/LFP,2000,5,Owner,550.5963915,0,0,0
24,Kenmore/LFP,2000,5,Renter,125.4834432,0,0,0
24,Kenmore/LFP,2000,6,Owner,167.133252,0,0,0
24,Kenmore/LFP,2000,6,Renter,45.09798964,0,0,0
24,Kenmore/LFP,2000,7,Owner,83.21325128,0,0,0
24,Kenmore/LFP,2000,7,Renter,36.61725957,0,0,0
24,Kenmore/LFP,2000,NA,Owner,12934.33025,0,0,0
24,Kenmore/LFP,2009,0,Total,13859.1746,862.6795036,524.4718979,0.037842939
24,Kenmore/LFP,2009,1,Owner,2025.773235,823.9243785,500.9104549,0.247268769
24,Kenmore/LFP,2009,1,Renter,1635.427648,776.1437838,471.8619159,0.288525094
24,Kenmore/LFP,2009,2,Owner,3927.744422,917.2467622,557.6464356,0.141976253
24,Kenmore/LFP,2009,2,Renter,932.7395007,560.4332415,340.719218,0.36528872
24,Kenmore/LFP,2009,3,Owner,1754.599817,734.6457654,446.6329121,0.254549731
24,Kenmore/LFP,2009,3,Renter,381.3494046,400.5906619,243.5418297,0.638631729
24,Kenmore/LFP,2009,4,Owner,1831.573097,667.9165066,406.0644033,0.221702538
24,Kenmore/LFP,2009,4,Renter,413.0878769,545.9462498,331.9117524,0.803489453
24,Kenmore/LFP,2009,5,Owner,470.9698004,374.3730372,227.6026456,0.483263779
24,Kenmore/LFP,2009,5,Renter,114.1438169,442.5346985,269.0419933,2.357043953
24,Kenmore/LFP,2009,6,Owner,180.7529428,548.117518,333.2317898,1.843576014
24,Kenmore/LFP,2009,6,Renter,80.15426212,810.5263278,492.7650184,6.147708249
24,Kenmore/LFP,2009,7,Owner,68.54564276,423.7422761,257.6170117,3.758328048
24,Kenmore/LFP,2009,7,Renter,42.3131327,977.5008026,594.2782912,14.04477176
24,Kenmore/LFP,2009,NA,Owner,13859.1746,1945.017196,1182.486492,0.085321567
25,Kent-East,2000,0,Total,10564.86278,0,0,0
25,Kent-East,2000,1,Owner,1146.314752,0,0,0
25,Kent-East,2000,1,Renter,833.9736936,0,0,0
25,Kent-East,2000,2,Owner,2305.438023,0,0,0
25,Kent-East,2000,2,Renter,978.0861692,0,0,0
25,Kent-East,2000,3,Owner,1344.576327,0,0,0
25,Kent-East,2000,3,Renter,614.1234084,0,0,0
25,Kent-East,2000,4,Owner,1474.73236,0,0,0
25,Kent-East,2000,4,Renter,439.4281601,0,0,0
25,Kent-East,2000,5,Owner,644.4300185,0,0,0
25,Kent-East,2000,5,Renter,224.8028875,0,0,0
25,Kent-East,2000,6,Owner,248.9175998,0,0,0
25,Kent-East,2000,6,Renter,75.39797473,0,0,0
25,Kent-East,2000,7,Owner,163.4602173,0,0,0
25,Kent-East,2000,7,Renter,71.18118622,0,0,0
25,Kent-East,2000,NA,Owner,10564.86278,0,0,0
25,Kent-East,2009,0,Total,11291.60552,670.7986888,407.8166457,0.036116799
25,Kent-East,2009,1,Owner,1296.680711,627.9122009,381.7435124,0.294400548
25,Kent-East,2009,1,Renter,804.679777,526.1520897,319.8777575,0.397521805
25,Kent-East,2009,2,Owner,2479.526911,761.1343326,462.7368175,0.186623027
25,Kent-East,2009,2,Renter,1059.898982,588.186477,357.5919871,0.337383084
25,Kent-East,2009,3,Owner,1389.820761,655.1341493,398.2932819,0.286578883
25,Kent-East,2009,3,Renter,587.7641065,495.2109186,301.0668612,0.512223965
25,Kent-East,2009,4,Owner,1422.019316,606.3055306,368.6075896,0.259214193
25,Kent-East,2009,4,Renter,604.0953478,510.7116599,310.4906428,0.513976219
25,Kent-East,2009,5,Owner,707.1882286,492.0459313,299.1426855,0.42300292
25,Kent-East,2009,5,Renter,283.7713269,606.6861894,368.8390137,1.299775484
25,Kent-East,2009,6,Owner,216.5931681,308.4299043,187.5120675,0.865733989
25,Kent-East,2009,6,Renter,135.4547683,765.7423597,465.5382991,3.436854272
25,Kent-East,2009,7,Owner,168.3288122,383.7242033,233.287751,1.38590505
25,Kent-East,2009,7,Renter,135.7833038,673.7305171,409.5990708,3.016564329
25,Kent-East,2009,NA,Owner,11291.60552,1754.035958,1066.378144,0.094439904
26,Kent-SE,2000,0,Total,16326.982,0,0,0
26,Kent-SE,2000,1,Owner,1518.182222,0,0,0
26,Kent-SE,2000,1,Renter,2663.796651,0,0,0
26,Kent-SE,2000,2,Owner,2723.627587,0,0,0
26,Kent-SE,2000,2,Renter,2222.870635,0,0,0
26,Kent-SE,2000,3,Owner,1465.583219,0,0,0
26,Kent-SE,2000,3,Renter,1427.853704,0,0,0
26,Kent-SE,2000,4,Owner,1494.42585,0,0,0
26,Kent-SE,2000,4,Renter,959.0752702,0,0,0
26,Kent-SE,2000,5,Owner,658.8795927,0,0,0
26,Kent-SE,2000,5,Renter,477.9477271,0,0,0
26,Kent-SE,2000,6,Owner,250.1093944,0,0,0
26,Kent-SE,2000,6,Renter,190.4750604,0,0,0
26,Kent-SE,2000,7,Owner,146.3335993,0,0,0
26,Kent-SE,2000,7,Renter,127.8214895,0,0,0
26,Kent-SE,2000,NA,Owner,16326.982,0,0,0
26,Kent-SE,2009,0,Total,16647.50321,1199.111821,729.0082236,0.043790844
26,Kent-SE,2009,1,Owner,1589.368959,726.7542384,441.8352044,0.277994107
26,Kent-SE,2009,1,Renter,2553.684566,1033.963991,628.6054725,0.246156272
26,Kent-SE,2009,2,Owner,3036.228593,945.883918,575.0565901,0.189398319
26,Kent-SE,2009,2,Renter,2320.303516,1070.875192,651.0458888,0.28058652
26,Kent-SE,2009,3,Owner,1410.074321,677.5701848,411.9334229,0.292135965
26,Kent-SE,2009,3,Renter,1431.169736,1076.26164,654.3206167,0.457192882
26,Kent-SE,2009,4,Owner,1463.30423,789.4482148,479.9504356,0.327990876
26,Kent-SE,2009,4,Renter,915.2176425,731.87107,444.9460171,0.486164161
26,Kent-SE,2009,5,Owner,514.6880231,523.6494081,318.3562352,0.618542148
26,Kent-SE,2009,5,Renter,578.4947198,617.8226122,375.609478,0.649287651
26,Kent-SE,2009,6,Owner,269.1011903,567.6625424,345.1143209,1.282470436
26,Kent-SE,2009,6,Renter,242.6178936,754.300256,458.5819939,1.89014086
26,Kent-SE,2009,7,Owner,204.5640691,660.6371424,401.6388641,1.963389103
26,Kent-SE,2009,7,Renter,118.6857507,599.5511734,364.5012319,3.071145691
26,Kent-SE,2009,NA,Owner,16647.50321,2574.761943,1565.344114,0.094028762
27,Kent-West,2000,0,Total,9717.783038,0,0,0
27,Kent-West,2000,1,Owner,1428.500638,0,0,0
27,Kent-West,2000,1,Renter,1884.048819,0,0,0
27,Kent-West,2000,2,Owner,1767.603513,0,0,0
27,Kent-West,2000,2,Renter,1326.576056,0,0,0
27,Kent-West,2000,3,Owner,730.0414952,0,0,0
27,Kent-West,2000,3,Renter,783.9158764,0,0,0
27,Kent-West,2000,4,Owner,537.623303,0,0,0
27,Kent-West,2000,4,Renter,470.2731776,0,0,0
27,Kent-West,2000,5,Owner,234.2626652,0,0,0
27,Kent-West,2000,5,Renter,223.2131251,0,0,0
27,Kent-West,2000,6,Owner,88.95430295,0,0,0
27,Kent-West,2000,6,Renter,95.88970407,0,0,0
27,Kent-West,2000,7,Owner,57.37934514,0,0,0
27,Kent-West,2000,7,Renter,89.50101718,0,0,0
27,Kent-West,2000,NA,Owner,9717.783038,0,0,0
27,Kent-West,2009,0,Total,9961.616591,580.4370453,352.8806672,0.035424036
27,Kent-West,2009,1,Owner,1403.768287,445.3695452,270.7654577,0.192884723
27,Kent-West,2009,1,Renter,2034.539713,598.6943649,363.9803294,0.178900577
27,Kent-West,2009,2,Owner,1848.32026,548.2358382,333.3037233,0.180327907
27,Kent-West,2009,2,Renter,1304.102125,610.0034711,370.8557777,0.284376331
27,Kent-West,2009,3,Owner,667.9110401,333.0102423,202.4558519,0.30311799
27,Kent-West,2009,3,Renter,830.7886932,447.9982088,272.3635717,0.32783736
27,Kent-West,2009,4,Owner,651.3058411,367.2372282,223.2643818,0.342794994
27,Kent-West,2009,4,Renter,412.9549167,322.3690539,195.9864687,0.474595315
27,Kent-West,2009,5,Owner,257.5420055,228.443562,138.8838242,0.539266688
27,Kent-West,2009,5,Renter,125.2444216,216.2956757,131.4984338,1.049934457
27,Kent-West,2009,6,Owner,137.4814639,309.0447177,187.8858475,1.36662676
27,Kent-West,2009,6,Renter,141.789455,228.5420284,138.9436875,0.979929625
27,Kent-West,2009,7,Owner,72.72252698,126.4413202,76.87086447,1.057043363
27,Kent-West,2009,7,Renter,73.14584229,382.7920129,232.7210195,3.181602839
27,Kent-West,2009,NA,Owner,9961.616591,1362.753332,828.4951982,0.08316875
28,Kirkland,2000,0,Total,19835.10624,0,0,0
28,Kirkland,2000,1,Owner,3337.893596,0,0,0
28,Kirkland,2000,1,Renter,3232.185898,0,0,0
28,Kirkland,2000,2,Owner,4506.435933,0,0,0
28,Kirkland,2000,2,Renter,2822.199082,0,0,0
28,Kirkland,2000,3,Owner,1814.672547,0,0,0
28,Kirkland,2000,3,Renter,1019.003923,0,0,0
28,Kirkland,2000,4,Owner,1596.129046,0,0,0
28,Kirkland,2000,4,Renter,516.400922,0,0,0
28,Kirkland,2000,5,Owner,507.9743707,0,0,0
28,Kirkland,2000,5,Renter,177.2845419,0,0,0
28,Kirkland,2000,6,Owner,144.0834367,0,0,0
28,Kirkland,2000,6,Renter,61.720196,0,0,0
28,Kirkland,2000,7,Owner,58.86792919,0,0,0
28,Kirkland,2000,7,Renter,40.25481695,0,0,0
28,Kirkland,2000,NA,Owner,19835.10624,0,0,0
28,Kirkland,2009,0,Total,21617.30707,1395.687656,848.517846,0.039251783
28,Kirkland,2009,1,Owner,4512.616402,1362.130749,828.1166951,0.183511431
28,Kirkland,2009,1,Renter,3450.84764,1261.529774,766.9556448,0.222251378
28,Kirkland,2009,2,Owner,4966.837128,1388.697164,844.2679281,0.169980997
28,Kirkland,2009,2,Renter,2851.645396,1292.379912,785.7111967,0.275529067
28,Kirkland,2009,3,Owner,1704.01874,932.1068819,566.6807469,0.332555466
28,Kirkland,2009,3,Renter,1080.682305,840.1105377,510.750941,0.472618954
28,Kirkland,2009,4,Owner,1861.942913,834.1626288,507.1348691,0.272368645
28,Kirkland,2009,4,Renter,483.5245661,591.5131874,359.6144834,0.743735704
28,Kirkland,2009,5,Owner,393.6116198,552.2897804,335.7683452,0.853044799
28,Kirkland,2009,5,Renter,53.7543535,1265.990812,769.6677632,14.31824053
28,Kirkland,2009,6,Owner,90.39066051,756.7425149,460.0667819,5.089760152
28,Kirkland,2009,6,Renter,65.72827544,984.0830576,598.280018,9.102323376
28,Kirkland,2009,7,Owner,23.4703334,1180.280152,717.5593817,30.57303744
28,Kirkland,2009,7,Renter,78.23673249,801.383143,487.2063568,6.227335182
28,Kirkland,2009,NA,Owner,21617.30707,3370.010181,2048.820713,0.094776871
29,Kirkland North,2000,0,Total,12456.34003,0,0,0
29,Kirkland North,2000,1,Owner,1617.267352,0,0,0
29,Kirkland North,2000,1,Renter,1295.010936,0,0,0
29,Kirkland North,2000,2,Owner,2998.674477,0,0,0
29,Kirkland North,2000,2,Renter,1203.17906,0,0,0
29,Kirkland North,2000,3,Owner,1609.355856,0,0,0
29,Kirkland North,2000,3,Renter,569.4509272,0,0,0
29,Kirkland North,2000,4,Owner,1562.247656,0,0,0
29,Kirkland North,2000,4,Renter,427.3632617,0,0,0
29,Kirkland North,2000,5,Owner,582.6951685,0,0,0
29,Kirkland North,2000,5,Renter,176.0316458,0,0,0
29,Kirkland North,2000,6,Owner,198.9215093,0,0,0
29,Kirkland North,2000,6,Renter,63.69513331,0,0,0
29,Kirkland North,2000,7,Owner,96.77345823,0,0,0
29,Kirkland North,2000,7,Renter,55.67359138,0,0,0
29,Kirkland North,2000,NA,Owner,12456.34003,0,0,0
29,Kirkland North,2009,0,Total,14008.88051,720.6767767,438.14037,0.031275902
29,Kirkland North,2009,1,Owner,1936.125362,754.6046725,458.7670661,0.236951116
29,Kirkland North,2009,1,Renter,1595.783818,752.1317802,457.2636543,0.286544862
29,Kirkland North,2009,2,Owner,3666.736496,1018.608642,619.270083,0.168888624
29,Kirkland North,2009,2,Renter,1591.057661,859.3925475,522.4735706,0.328381292
29,Kirkland North,2009,3,Owner,2126.918003,881.3531848,535.82469,0.25192541
29,Kirkland North,2009,3,Renter,373.1143721,609.0726917,370.2899041,0.992430021
29,Kirkland North,2009,4,Owner,1574.793831,658.2111514,400.1639663,0.254105622
29,Kirkland North,2009,4,Renter,432.7915907,568.436168,345.5846519,0.798501309
29,Kirkland North,2009,5,Owner,326.2343895,308.8245484,187.751994,0.575512577
29,Kirkland North,2009,5,Renter,90.16215764,609.0791703,370.2938428,4.10697628
29,Kirkland North,2009,6,Owner,98.43426807,374.5257141,227.6954666,2.313172751
29,Kirkland North,2009,6,Renter,53.4848861,522.2834222,317.5257747,5.936738354
29,Kirkland North,2009,7,Owner,80.16073607,749.8915271,455.9016771,5.687343947
29,Kirkland North,2009,7,Renter,63.08293687,632.0577896,384.2638514,6.091407129
29,Kirkland North,2009,NA,Owner,14008.88051,2078.86441,1263.85982,0.090218474
30,Mercer Isle/Pt Cities,2000,0,Total,11035.54998,0,0,0
30,Mercer Isle/Pt Cities,2000,1,Owner,1419.750642,0,0,0
30,Mercer Isle/Pt Cities,2000,1,Renter,809.7577973,0,0,0
30,Mercer Isle/Pt Cities,2000,2,Owner,3641.286895,0,0,0
30,Mercer Isle/Pt Cities,2000,2,Renter,507.8146355,0,0,0
30,Mercer Isle/Pt Cities,2000,3,Owner,1479.014978,0,0,0
30,Mercer Isle/Pt Cities,2000,3,Renter,225.4507245,0,0,0
30,Mercer Isle/Pt Cities,2000,4,Owner,1744.20114,0,0,0
30,Mercer Isle/Pt Cities,2000,4,Renter,196.5204367,0,0,0
30,Mercer Isle/Pt Cities,2000,5,Owner,705.2966764,0,0,0
30,Mercer Isle/Pt Cities,2000,5,Renter,51.62227213,0,0,0
30,Mercer Isle/Pt Cities,2000,6,Owner,177.54325,0,0,0
30,Mercer Isle/Pt Cities,2000,6,Renter,20.81484038,0,0,0
30,Mercer Isle/Pt Cities,2000,7,Owner,49.52434913,0,0,0
30,Mercer Isle/Pt Cities,2000,7,Renter,6.951338315,0,0,0
30,Mercer Isle/Pt Cities,2000,NA,Owner,11035.54998,0,0,0
30,Mercer Isle/Pt Cities,2009,0,Total,11968.10408,650.1210283,395.2455207,0.033024907
30,Mercer Isle/Pt Cities,2009,1,Owner,1580.583261,611.371718,371.6876128,0.235158515
