,GEOID,moe,race_cat,YEAR,Less_1_occupant,More_1_occupant
13970,53033011001,100, (ASIAN ALONE HOUSEHOLDER),2019,731,NA
13971,53033011001,26, (ASIAN ALONE HOUSEHOLDER),2019,NA,39
13972,53033011001,17, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
13973,53033011001,55, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,67,NA
13974,53033011001,17, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,0
13975,53033011001,76, (TWO OR MORE RACES HOUSEHOLDER),2019,81,NA
13976,53033011001,17, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
13977,53033011001,82," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
13978,53033011001,79," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,382,NA
13979,53033011001,12," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,6
13980,53033011001,47, (HISPANIC OR LATINO HOUSEHOLDER),2019,71,NA
13981,53033011001,17, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,0
13982,53033025200,197, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
13983,53033025200,185, (WHITE ALONE HOUSEHOLDER),2019,2022,NA
13984,53033025200,68, (WHITE ALONE HOUSEHOLDER),2019,NA,57
13985,53033025200,108, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,231,NA
13986,53033025200,17, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
13987,53033025200,37, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,39,NA
13988,53033025200,17, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,NA,0
13989,53033025200,115, (ASIAN ALONE HOUSEHOLDER),2019,NA,NA
13990,53033025200,118, (ASIAN ALONE HOUSEHOLDER),2019,676,NA
13991,53033025200,17, (ASIAN ALONE HOUSEHOLDER),2019,NA,11
13992,53033025200,17, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
13993,53033025200,69, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,NA
13994,53033025200,51, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,63,NA
13995,53033025200,53, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,37
13996,53033025200,105, (TWO OR MORE RACES HOUSEHOLDER),2019,120,NA
13997,53033025200,17, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
13998,53033025200,190," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
13999,53033025200,191," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,1821,NA
14000,53033025200,26," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,22
14001,53033025200,153, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14002,53033025200,118, (HISPANIC OR LATINO HOUSEHOLDER),2019,264,NA
14003,53033025200,85, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,72
14004,53033028100,42, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14005,53033028100,45, (WHITE ALONE HOUSEHOLDER),2019,246,NA
14006,53033028100,11, (WHITE ALONE HOUSEHOLDER),2019,NA,10
14007,53033028100,67, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,NA
14008,53033028100,71, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,287,NA
14009,53033028100,47, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,72
14010,53033028100,26, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,24,NA
14011,53033028100,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,NA,0
14012,53033028100,42, (ASIAN ALONE HOUSEHOLDER),2019,NA,NA
14013,53033028100,39, (ASIAN ALONE HOUSEHOLDER),2019,87,NA
14014,53033028100,19, (ASIAN ALONE HOUSEHOLDER),2019,NA,22
14015,53033028100,26, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,NA,23
14016,53033028100,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,NA
14017,53033028100,31, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,32,NA
14018,53033028100,12, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,0
14019,53033028100,26, (TWO OR MORE RACES HOUSEHOLDER),2019,32,NA
14020,53033028100,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14021,53033028100,40," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14022,53033028100,42," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,222,NA
14023,53033028100,11," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,10
14024,53033028100,39, (HISPANIC OR LATINO HOUSEHOLDER),2019,61,NA
14025,53033028100,12, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,0
14026,53033029901,103, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14027,53033029901,107, (WHITE ALONE HOUSEHOLDER),2019,1131,NA
14028,53033029901,33, (WHITE ALONE HOUSEHOLDER),2019,NA,36
14029,53033029901,31, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,NA
14030,53033029901,40, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,55,NA
14031,53033029901,20, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,23
14032,53033029901,16, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,10,NA
14033,53033029901,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,NA,0
14034,53033029901,56, (ASIAN ALONE HOUSEHOLDER),2019,202,NA
14035,53033029901,12, (ASIAN ALONE HOUSEHOLDER),2019,NA,0
14036,53033029901,26, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,17,NA
14037,53033029901,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,NA,0
14038,53033029901,16, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,10,NA
14039,53033029901,12, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,0
14040,53033029901,30, (TWO OR MORE RACES HOUSEHOLDER),2019,26,NA
14041,53033029901,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14042,53033029901,96," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14043,53033029901,100," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,1011,NA
14044,53033029901,25," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,25
14045,53033029901,52, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14046,53033029901,53, (HISPANIC OR LATINO HOUSEHOLDER),2019,143,NA
14047,53033029901,18, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,11
14048,53033030501,107, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14049,53033030501,110, (WHITE ALONE HOUSEHOLDER),2019,747,NA
14050,53033030501,37, (WHITE ALONE HOUSEHOLDER),2019,NA,39
14051,53033030501,33, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,NA
14052,53033030501,31, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,55,NA
14053,53033030501,14, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,7
14054,53033030501,6, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,4,NA
14055,53033030501,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,NA,0
14056,53033030501,33, (ASIAN ALONE HOUSEHOLDER),2019,NA,NA
14057,53033030501,34, (ASIAN ALONE HOUSEHOLDER),2019,54,NA
14058,53033030501,5, (ASIAN ALONE HOUSEHOLDER),2019,NA,3
14059,53033030501,25, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,NA,28
14060,53033030501,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,NA
14061,53033030501,46, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,60,NA
14062,53033030501,12, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,0
14063,53033030501,24, (TWO OR MORE RACES HOUSEHOLDER),2019,43,NA
14064,53033030501,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14065,53033030501,108," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14066,53033030501,111," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,744,NA
14067,53033030501,37," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,39
14068,53033030501,46, (HISPANIC OR LATINO HOUSEHOLDER),2019,73,NA
14069,53033030501,12, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,0
14070,53033026002,201, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14071,53033026002,185, (WHITE ALONE HOUSEHOLDER),2019,1215,NA
14072,53033026002,66, (WHITE ALONE HOUSEHOLDER),2019,NA,53
14073,53033026002,202, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,NA
14074,53033026002,232, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,718,NA
14075,53033026002,97, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,141
14076,53033026002,17, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14077,53033026002,129, (ASIAN ALONE HOUSEHOLDER),2019,NA,NA
14078,53033026002,119, (ASIAN ALONE HOUSEHOLDER),2019,610,NA
14079,53033026002,48, (ASIAN ALONE HOUSEHOLDER),2019,NA,35
14080,53033026002,17, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
14081,53033026002,98, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,73,NA
14082,53033026002,17, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,0
14083,53033026002,112, (TWO OR MORE RACES HOUSEHOLDER),2019,160,NA
14084,53033026002,17, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14085,53033026002,201," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14086,53033026002,185," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,1137,NA
14087,53033026002,66," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,53
14088,53033026002,140, (HISPANIC OR LATINO HOUSEHOLDER),2019,222,NA
14089,53033026002,17, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,0
14090,53033029303,178, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14091,53033029303,183, (WHITE ALONE HOUSEHOLDER),2019,1656,NA
14092,53033029303,28, (WHITE ALONE HOUSEHOLDER),2019,NA,22
14093,53033029303,127, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,337,NA
14094,53033029303,17, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
14095,53033029303,22, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,13,NA
14096,53033029303,17, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,NA,0
14097,53033029303,126, (ASIAN ALONE HOUSEHOLDER),2019,NA,NA
14098,53033029303,131, (ASIAN ALONE HOUSEHOLDER),2019,597,NA
14099,53033029303,24, (ASIAN ALONE HOUSEHOLDER),2019,NA,19
14100,53033029303,65, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,55,NA
14101,53033029303,17, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,NA,0
14102,53033029303,38, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,77,NA
14103,53033029303,17, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,0
14104,53033029303,151, (TWO OR MORE RACES HOUSEHOLDER),2019,278,NA
14105,53033029303,17, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14106,53033029303,173," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14107,53033029303,179," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,1602,NA
14108,53033029303,28," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,22
14109,53033029303,60, (HISPANIC OR LATINO HOUSEHOLDER),2019,140,NA
14110,53033029303,17, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,0
14111,53033032703,74, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14112,53033032703,72, (WHITE ALONE HOUSEHOLDER),2019,777,NA
14113,53033032703,29, (WHITE ALONE HOUSEHOLDER),2019,NA,43
14114,53033032703,12, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,0,0
14115,53033032703,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14116,53033032703,24, (ASIAN ALONE HOUSEHOLDER),2019,21,NA
14117,53033032703,12, (ASIAN ALONE HOUSEHOLDER),2019,NA,0
14118,53033032703,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
14119,53033032703,12, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,8,0
14120,53033032703,39, (TWO OR MORE RACES HOUSEHOLDER),2019,40,NA
14121,53033032703,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14122,53033032703,75," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14123,53033032703,76," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,763,NA
14124,53033032703,16," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,19
14125,53033032703,31, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14126,53033032703,20, (HISPANIC OR LATINO HOUSEHOLDER),2019,22,NA
14127,53033032703,23, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,24
14128,53033032210,336, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14129,53033032210,341, (WHITE ALONE HOUSEHOLDER),2019,3588,NA
14130,53033032210,53, (WHITE ALONE HOUSEHOLDER),2019,NA,45
14131,53033032210,232, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,288,NA
14132,53033032210,19, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
14133,53033032210,19, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14134,53033032210,280, (ASIAN ALONE HOUSEHOLDER),2019,NA,NA
14135,53033032210,279, (ASIAN ALONE HOUSEHOLDER),2019,1563,NA
14136,53033032210,51, (ASIAN ALONE HOUSEHOLDER),2019,NA,32
14137,53033032210,19, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
14138,53033032210,93, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,NA
14139,53033032210,59, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,50,NA
14140,53033032210,69, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,79
14141,53033032210,112, (TWO OR MORE RACES HOUSEHOLDER),2019,157,NA
14142,53033032210,19, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14143,53033032210,338," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14144,53033032210,340," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,3367,NA
14145,53033032210,53," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,45
14146,53033032210,133, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14147,53033032210,119, (HISPANIC OR LATINO HOUSEHOLDER),2019,271,NA
14148,53033032210,57, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,57
14149,53033021500,87, (WHITE ALONE HOUSEHOLDER),2019,1551,NA
14150,53033021500,19, (WHITE ALONE HOUSEHOLDER),2019,NA,17
14151,53033021500,18, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,16,NA
14152,53033021500,12, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
14153,53033021500,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14154,53033021500,58, (ASIAN ALONE HOUSEHOLDER),2019,133,NA
14155,53033021500,13, (ASIAN ALONE HOUSEHOLDER),2019,NA,9
14156,53033021500,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
14157,53033021500,12, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,0,0
14158,53033021500,22, (TWO OR MORE RACES HOUSEHOLDER),2019,21,NA
14159,53033021500,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14160,53033021500,86," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,1520,NA
14161,53033021500,16," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,11
14162,53033021500,29, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14163,53033021500,28, (HISPANIC OR LATINO HOUSEHOLDER),2019,31,NA
14164,53033021500,10, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,6
14165,53033032326,76, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14166,53033032326,78, (WHITE ALONE HOUSEHOLDER),2019,1198,NA
14167,53033032326,11, (WHITE ALONE HOUSEHOLDER),2019,NA,7
14168,53033032326,12, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,0,0
14169,53033032326,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14170,53033032326,54, (ASIAN ALONE HOUSEHOLDER),2019,143,NA
14171,53033032326,12, (ASIAN ALONE HOUSEHOLDER),2019,NA,0
14172,53033032326,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
14173,53033032326,17, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,11
14174,53033032326,12, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,0,NA
14175,53033032326,12, (TWO OR MORE RACES HOUSEHOLDER),2019,0,0
14176,53033032326,82," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,1123,NA
14177,53033032326,12," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,0
14178,53033032326,42, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14179,53033032326,43, (HISPANIC OR LATINO HOUSEHOLDER),2019,75,NA
14180,53033032326,21, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,18
14181,53033025804,105, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14182,53033025804,104, (WHITE ALONE HOUSEHOLDER),2019,832,NA
14183,53033025804,15, (WHITE ALONE HOUSEHOLDER),2019,NA,10
14184,53033025804,32, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,39,NA
14185,53033025804,12, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
14186,53033025804,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14187,53033025804,37, (ASIAN ALONE HOUSEHOLDER),2019,NA,NA
14188,53033025804,44, (ASIAN ALONE HOUSEHOLDER),2019,107,NA
14189,53033025804,20, (ASIAN ALONE HOUSEHOLDER),2019,NA,14
14190,53033025804,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
14191,53033025804,44, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,NA
14192,53033025804,39, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,43,NA
14193,53033025804,37, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,31
14194,53033025804,36, (TWO OR MORE RACES HOUSEHOLDER),2019,62,NA
14195,53033025804,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14196,53033025804,106," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14197,53033025804,105," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,825,NA
14198,53033025804,15," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,10
14199,53033025804,43, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14200,53033025804,40, (HISPANIC OR LATINO HOUSEHOLDER),2019,50,NA
14201,53033025804,37, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,31
14202,53033028500,136, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14203,53033028500,138, (WHITE ALONE HOUSEHOLDER),2019,943,NA
14204,53033028500,30, (WHITE ALONE HOUSEHOLDER),2019,NA,40
14205,53033028500,94, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,155,NA
14206,53033028500,12, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
14207,53033028500,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14208,53033028500,89, (ASIAN ALONE HOUSEHOLDER),2019,224,NA
14209,53033028500,12, (ASIAN ALONE HOUSEHOLDER),2019,NA,0
14210,53033028500,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,0,0
14211,53033028500,110, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,NA
14212,53033028500,101, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,163,NA
14213,53033028500,40, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,36
14214,53033028500,90, (TWO OR MORE RACES HOUSEHOLDER),2019,136,NA
14215,53033028500,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,0
14216,53033028500,151," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,842,NA
14217,53033028500,22," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,28
14218,53033028500,132, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14219,53033028500,130, (HISPANIC OR LATINO HOUSEHOLDER),2019,295,NA
14220,53033028500,45, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,48
14221,53033027200,57, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14222,53033027200,53, (WHITE ALONE HOUSEHOLDER),2019,361,NA
14223,53033027200,23, (WHITE ALONE HOUSEHOLDER),2019,NA,18
14224,53033027200,53, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,169,NA
14225,53033027200,12, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
14226,53033027200,7, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,4,NA
14227,53033027200,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,NA,0
14228,53033027200,42, (ASIAN ALONE HOUSEHOLDER),2019,135,NA
14229,53033027200,8, (ASIAN ALONE HOUSEHOLDER),2019,NA,4
14230,53033027200,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,11,0
14231,53033027200,33, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,NA
14232,53033027200,26, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,44,NA
14233,53033027200,38, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,42
14234,53033027200,20, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,NA
14235,53033027200,19, (TWO OR MORE RACES HOUSEHOLDER),2019,26,NA
14236,53033027200,12, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,10
14237,53033027200,59," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14238,53033027200,53," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,332,NA
14239,53033027200,23," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,18
14240,53033027200,42, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,NA
14241,53033027200,41, (HISPANIC OR LATINO HOUSEHOLDER),2019,76,NA
14242,53033027200,38, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,42
14243,53033032601,98, (WHITE ALONE HOUSEHOLDER),2019,NA,NA
14244,53033032601,99, (WHITE ALONE HOUSEHOLDER),2019,971,NA
14245,53033032601,8, (WHITE ALONE HOUSEHOLDER),2019,NA,3
14246,53033032601,12, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,0,0
14247,53033032601,12, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14248,53033032601,29, (ASIAN ALONE HOUSEHOLDER),2019,24,NA
14249,53033032601,12, (ASIAN ALONE HOUSEHOLDER),2019,NA,0
14250,53033032601,43, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,27,NA
14251,53033032601,12, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2019,NA,0
14252,53033032601,37, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,24,NA
14253,53033032601,12, (SOME OTHER RACE ALONE HOUSEHOLDER),2019,NA,0
14254,53033032601,47, (TWO OR MORE RACES HOUSEHOLDER),2019,NA,30
14255,53033032601,12, (TWO OR MORE RACES HOUSEHOLDER),2019,0,NA
14256,53033032601,99," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,NA
14257,53033032601,100," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,923,NA
14258,53033032601,8," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2019,NA,3
14259,53033032601,54, (HISPANIC OR LATINO HOUSEHOLDER),2019,72,NA
14260,53033032601,12, (HISPANIC OR LATINO HOUSEHOLDER),2019,NA,0
14261,53033024500,112, (WHITE ALONE HOUSEHOLDER),2019,1426,NA
14262,53033024500,17, (WHITE ALONE HOUSEHOLDER),2019,NA,0
14263,53033024500,19, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,17,NA
14264,53033024500,17, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2019,NA,0
14265,53033024500,17, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2019,0,0
14266,53033024500,58, (ASIAN ALONE HOUSEHOLDER),2019,255,NA
14267,53033024500,17, (ASIAN ALONE HOUSEHOLDER),2019,NA,0
